activity_id,prompt_id,feedback_id,feedback_primary,feedback_secondary
445,683,6645,<p>Try clearing your response and starting again. <br/><br/><em>But</em> is used to give a surprising or contrasting idea. Go back to the text and look for something that happened <em>despite the fact that</em> horses became more widely available.</p>,<p>Try clearing your response and starting again. What is something that happened <em>even though</em> there were more horses available? Use the highlighted text for ideas.</p>
445,683,6647,<p>That&#x27;s true! Now be more specific. How did this impact tribes?</p>,<p>Keep revising! Try to be even more specific. How did this impact tribes&#x27; abilities to have horses? Read the highlighted text for ideas.</p>
445,683,6649,<p>Try clearing your response and starting again. <br/><br/>What was something that happened <em>despite the fact that </em>horses became more widely available? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>Were all tribes equally affected by the growing horse population? Read the highlighted text for ideas.</p>
445,682,6612,<p>It&#x27;s true that Spanish explorers brought horses to North America! Now be more specific. How were they able to bring them over?</p>,<p>Keep revising! Try to be even more specific. What was the name of the trade route that the Spanish explorers used? Read the highlighted text for ideas.</p>
445,682,6614,<p>It&#x27;s true that the Columbian Exchange was used! Now be more specific. Who used this trade route?</p>,<p>Keep revising! Try to be even more specific. Who used the Columbian Exchange to transport horses? Read the highlighted text for ideas.</p>
445,682,6616,<p>It&#x27;s true that horse were traded! Now be more specific. Who traded the horses?</p>,<p>Keep revising! Try to be even more specific. Which networks were horses traded through? Read the highlighted text for ideas.</p>
445,682,6618,<p>That&#x27;s true! Now be more specific. What led to this population growth in North America?</p>,<p>Keep revising! Try to be even more specific. What group of people brought horses to North America? Read the highlighted text for ideas.</p>
445,682,6620,<p>Try clearing your response and starting again. <br/><br/><em>Because</em> is used to explain why or give a reason. Go back to the text and look for reasons why the horse population increased in North America.</p>,<p>Try clearing your response and starting again. <br/><br/>Talk about why the population of horses increased in the late 16th century. Read the highlighted text for ideas.</p>
445,682,6622,<p>Read the text carefully. Did trade happen between the Spanish and the Indigenous people?</p>,"<p>Horse trading did happen, but it wasn&#x27;t between the Spanish and the Indigenous communities. What networks traded horses? Read the highlighted text for ideas.</p>"
445,682,6624,<p>That&#x27;s true! Now be more specific. How did Indigenous people acquire the horses?</p>,<p>Keep revising! Try to be even more specific. How did Indigenous people find the horses? Read the highlighted text for ideas.</p>
445,682,6626,<p>Try clearing your response and starting again. <br/><br/>Why did the population of horses increase in North America? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>How did more horses get to North America? Read the highlighted text for ideas.</p>
444,681,6434,<p>That&#x27;s true! Now be more specific. What were some of the goods they got more access to?</p>,<p>Keep revising! Try to be even more specific. What items became more accessible? Read the highlighted text for ideas.</p>
444,681,6436,<p>That&#x27;s true! Now be more specific. What is an example of an artifact from this time period?</p>,<p>Keep revising! Try to be even more specific. What is one of the relevant artifacts from this time period? Read the highlighted text for ideas.</p>
444,681,6438,<p>That&#x27;s true! Now be more specific. What did England get as a result of this alliance?</p>,<p>Keep revising! Try to be even more specific. What kinds of things were traded between England and Muslim countries? Read the highlighted text for ideas.</p>
444,681,6440,"<p>Revise your work. Instead of focusing on negative relationships with Western European countries, write about how the alliance with Muslim countries benefited England.</p>",<p>Keep revising! Talk about something positive that happened as a result of the relationship between England and Muslim countries. Read the highlighted text for ideas.</p>
444,681,6442,<p>Try clearing your response and starting again. </p><br/><p><em>So</em> is used to show an effect or consequence of something. How did the alliance with Muslim countries benefit England?</p>,<p>Try clearing your response and starting again. </p><br/><p>Talk about something positive that happened as a result of the alliance between England and Muslim countries. Use the highlighted text for ideas.</p>
444,681,6444,"<p>You have the right idea! Now, instead of talking about what <em>could</em> or <em>would</em> happen, talk about what <em>did</em> happen.</p>","<p>Instead of talking about what <em>can</em>, <em>could</em>, or <em>would</em> happen, discuss something that absolutely happened as a result of Queen Elizabeth building diplomatic relationships with Muslim rulers.</p>"
444,681,6446,<p>Try clearing your response and starting again. </p><br/><p>What did England gain from the alliance with Muslim countries? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. </p><br/><p>What is something positive that happened as a result of the alliance between England and Muslim countries? Read the highlighted text for ideas.</p>
